Nome_do_modelo,Operacao,Resultado_do_modelo,Resposta_bruta,Resultado_original,Acerto_da_operacao,Acerto_do_formato_de_resposta,Conta,custo_total
gemini-3.7-flash,4 dígitos,9623454.0,9623454,9623454,True,True,5007x1922 = ?,0.000332
gemini-3.6-flash,4 dígitos,9623454.0,9623454,9623454,True,True,5007x1922 = ?,0.000332
gemini-3.5-flash,4 dígitos,9623454.0,9623454,9623454,True,True,5007x1922 = ?,0.000718
gemini-3.5-flash-lite,4 dígitos,9623454.0,9623454,9623454,True,True,5007x1922 = ?,0.000169
gemini-3.1-flash-lite,4 dígitos,9623454.0,9623454,9623454,True,True,5007x1922 = ?,0.00012
gemini-3.1-pro-preview,4 dígitos,9623454.0,9623454,9623454,True,True,5007x1922 = ?,0.000958
gemini-3-flash-preview,4 dígitos,9623454.0,9623454,9623454,True,True,5007x1922 = ?,0.000239
gemini-3.7-flash,4 dígitos,29048276.0,29048276,29048276,True,True,4306x6746 = ?,0.000351
gemini-3.6-flash,4 dígitos,29048276.0,29048276,29048276,True,True,4306x6746 = ?,0.000351
gemini-3.5-flash,4 dígitos,29048276.0,29048276,29048276,True,True,4306x6746 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,29048276.0,29048276,29048276,True,True,4306x6746 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,29048376.0,29048376,29048276,False,True,4306x6746 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,29048276.0,29048276,29048276,True,True,4306x6746 = ?,0.00102
gemini-3-flash-preview,4 dígitos,29048276.0,29048276,29048276,True,True,4306x6746 = ?,0.000255
gemini-3.7-flash,4 dígitos,29078791.0,29078791,29078791,True,True,5201x5591 = ?,0.000351
gemini-3.6-flash,4 dígitos,29078791.0,29078791,29078791,True,True,5201x5591 = ?,0.000351
gemini-3.5-flash,4 dígitos,29078791.0,29078791,29078791,True,True,5201x5591 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,29078791.0,29078791,29078791,True,True,5201x5591 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,29078791.0,29078791,29078791,True,True,5201x5591 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,29078791.0,29078791,29078791,True,True,5201x5591 = ?,0.00102
gemini-3-flash-preview,4 dígitos,29078791.0,29078791,29078791,True,True,5201x5591 = ?,0.000255
gemini-3.7-flash,4 dígitos,26851740.0,26851740,26851740,True,True,4665x5756 = ?,0.000351
gemini-3.6-flash,4 dígitos,26851740.0,26851740,26851740,True,True,4665x5756 = ?,0.000351
gemini-3.5-flash,4 dígitos,26851740.0,26851740,26851740,True,True,4665x5756 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,26851640.0,26851640,26851740,False,True,4665x5756 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,26851740.0,26851740,26851740,True,True,4665x5756 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,26851740.0,26851740,26851740,True,True,4665x5756 = ?,0.00102
gemini-3-flash-preview,4 dígitos,26851740.0,26851740,26851740,True,True,4665x5756 = ?,0.000255
gemini-3.7-flash,4 dígitos,49560518.0,49560518,49560518,True,True,9986x4963 = ?,0.000351
gemini-3.6-flash,4 dígitos,49560518.0,49560518,49560518,True,True,9986x4963 = ?,0.000351
gemini-3.5-flash,4 dígitos,49560518.0,49560518,49560518,True,True,9986x4963 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,49564318.0,49564318,49560518,False,True,9986x4963 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,49563018.0,49563018,49560518,False,True,9986x4963 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,49560518.0,49560518,49560518,True,True,9986x4963 = ?,0.00102
gemini-3-flash-preview,4 dígitos,49560518.0,49560518,49560518,True,True,9986x4963 = ?,0.000255
gemini-3.7-flash,4 dígitos,46410404.0,46410404,46410404,True,True,9487x4892 = ?,0.000351
gemini-3.6-flash,4 dígitos,46410404.0,46410404,46410404,True,True,9487x4892 = ?,0.000351
gemini-3.5-flash,4 dígitos,46410404.0,46410404,46410404,True,True,9487x4892 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,46412724.0,46412724,46410404,False,True,9487x4892 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,46411504.0,46411504,46410404,False,True,9487x4892 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,46410404.0,46410404,46410404,True,True,9487x4892 = ?,0.00102
gemini-3-flash-preview,4 dígitos,46410404.0,46410404,46410404,True,True,9487x4892 = ?,0.000255
gemini-3.7-flash,4 dígitos,31457514.0,31457514,31457514,True,True,9911x3174 = ?,0.000351
gemini-3.6-flash,4 dígitos,31457514.0,31457514,31457514,True,True,9911x3174 = ?,0.000351
gemini-3.5-flash,4 dígitos,31457514.0,31457514,31457514,True,True,9911x3174 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,31459514.0,31459514,31457514,False,True,9911x3174 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,31455514.0,31455514,31457514,False,True,9911x3174 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,31457514.0,31457514,31457514,True,True,9911x3174 = ?,0.00102
gemini-3-flash-preview,4 dígitos,31457514.0,31457514,31457514,True,True,9911x3174 = ?,0.000255
gemini-3.7-flash,4 dígitos,16326560.0,16326560,16326560,True,True,5360x3046 = ?,0.000351
gemini-3.6-flash,4 dígitos,16326560.0,16326560,16326560,True,True,5360x3046 = ?,0.000351
gemini-3.5-flash,4 dígitos,16326560.0,16326560,16326560,True,True,5360x3046 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,16326560.0,16326560,16326560,True,True,5360x3046 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,16326560.0,16326560,16326560,True,True,5360x3046 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,16326560.0,16326560,16326560,True,True,5360x3046 = ?,0.00102
gemini-3-flash-preview,4 dígitos,16326560.0,16326560,16326560,True,True,5360x3046 = ?,0.000255
gemini-3.7-flash,4 dígitos,8833622.0,8833622,8833622,True,True,2282x3871 = ?,0.000332
gemini-3.6-flash,4 dígitos,8833622.0,8833622,8833622,True,True,2282x3871 = ?,0.000332
gemini-3.5-flash,4 dígitos,8833622.0,8833622,8833622,True,True,2282x3871 = ?,0.000718
gemini-3.5-flash-lite,4 dígitos,8833822.0,8833822,8833622,False,True,2282x3871 = ?,0.000169
gemini-3.1-flash-lite,4 dígitos,8833622.0,8833622,8833622,True,True,2282x3871 = ?,0.00012
gemini-3.1-pro-preview,4 dígitos,8833622.0,8833622,8833622,True,True,2282x3871 = ?,0.000958
gemini-3-flash-preview,4 dígitos,8833622.0,8833622,8833622,True,True,2282x3871 = ?,0.000239
gemini-3.7-flash,4 dígitos,4506420.0,4506420,4506420,True,True,1180x3819 = ?,0.000332
gemini-3.6-flash,4 dígitos,4506420.0,4506420,4506420,True,True,1180x3819 = ?,0.000332
gemini-3.5-flash,4 dígitos,4506420.0,4506420,4506420,True,True,1180x3819 = ?,0.000718
gemini-3.5-flash-lite,4 dígitos,4506420.0,4506420,4506420,True,True,1180x3819 = ?,0.000169
gemini-3.1-flash-lite,4 dígitos,4506420.0,4506420,4506420,True,True,1180x3819 = ?,0.00012
gemini-3.1-pro-preview,4 dígitos,4506420.0,4506420,4506420,True,True,1180x3819 = ?,0.000958
gemini-3-flash-preview,4 dígitos,4506420.0,4506420,4506420,True,True,1180x3819 = ?,0.000239
gemini-3.7-flash,4 dígitos,16943960.0,16943960,16943960,True,True,4367x3880 = ?,0.000351
gemini-3.6-flash,4 dígitos,16943960.0,16943960,16943960,True,True,4367x3880 = ?,0.000351
gemini-3.5-flash,4 dígitos,16943960.0,16943960,16943960,True,True,4367x3880 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,16943960.0,16943960,16943960,True,True,4367x3880 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,16943960.0,16943960,16943960,True,True,4367x3880 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,16943960.0,16943960,16943960,True,True,4367x3880 = ?,0.00102
gemini-3-flash-preview,4 dígitos,16943960.0,16943960,16943960,True,True,4367x3880 = ?,0.000255
gemini-3.7-flash,4 dígitos,56962950.0,56962950,56962950,True,True,6325x9006 = ?,0.000351
gemini-3.6-flash,4 dígitos,56962950.0,56962950,56962950,True,True,6325x9006 = ?,0.000351
gemini-3.5-flash,4 dígitos,56962950.0,56962950,56962950,True,True,6325x9006 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,56962950.0,56962950,56962950,True,True,6325x9006 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,56963050.0,56963050,56962950,False,True,6325x9006 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,56962950.0,56962950,56962950,True,True,6325x9006 = ?,0.00102
gemini-3-flash-preview,4 dígitos,56962950.0,56962950,56962950,True,True,6325x9006 = ?,0.000255
gemini-3.7-flash,4 dígitos,51516486.0,51516486,51516486,True,True,7173x7182 = ?,0.000351
gemini-3.6-flash,4 dígitos,51516486.0,51516486,51516486,True,True,7173x7182 = ?,0.000351
gemini-3.5-flash,4 dígitos,51516486.0,51516486,51516486,True,True,7173x7182 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,51516586.0,51516586,51516486,False,True,7173x7182 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,51516086.0,51516086,51516486,False,True,7173x7182 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,51516486.0,51516486,51516486,True,True,7173x7182 = ?,0.00102
gemini-3-flash-preview,4 dígitos,51516486.0,51516486,51516486,True,True,7173x7182 = ?,0.000255
gemini-3.7-flash,4 dígitos,81973688.0,81973688,81973688,True,True,8887x9224 = ?,0.000351
gemini-3.6-flash,4 dígitos,81973688.0,81973688,81973688,True,True,8887x9224 = ?,0.000351
gemini-3.5-flash,4 dígitos,81973688.0,81973688,81973688,True,True,8887x9224 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,81977768.0,81977768,81973688,False,True,8887x9224 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,81973188.0,81973188,81973688,False,True,8887x9224 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,81973688.0,81973688,81973688,True,True,8887x9224 = ?,0.00102
gemini-3-flash-preview,4 dígitos,81973688.0,81973688,81973688,True,True,8887x9224 = ?,0.000255
gemini-3.7-flash,4 dígitos,93372200.0,93372200,93372200,True,True,9700x9626 = ?,0.000351
gemini-3.6-flash,4 dígitos,93372200.0,93372200,93372200,True,True,9700x9626 = ?,0.000351
gemini-3.5-flash,4 dígitos,93372200.0,93372200,93372200,True,True,9700x9626 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,93372200.0,93372200,93372200,True,True,9700x9626 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,93372200.0,93372200,93372200,True,True,9700x9626 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,93372200.0,93372200,93372200,True,True,9700x9626 = ?,0.00102
gemini-3-flash-preview,4 dígitos,93372200.0,93372200,93372200,True,True,9700x9626 = ?,0.000255
gemini-3.7-flash,4 dígitos,27365931.0,27365931,27365931,True,True,3483x7857 = ?,0.000351
gemini-3.6-flash,4 dígitos,27365931.0,27365931,27365931,True,True,3483x7857 = ?,0.000351
gemini-3.5-flash,4 dígitos,27365931.0,27365931,27365931,True,True,3483x7857 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,27367831.0,27367831,27365931,False,True,3483x7857 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,27365931.0,27365931,27365931,True,True,3483x7857 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,27365931.0,27365931,27365931,True,True,3483x7857 = ?,0.00102
gemini-3-flash-preview,4 dígitos,27365931.0,27365931,27365931,True,True,3483x7857 = ?,0.000255
gemini-3.7-flash,4 dígitos,21443655.0,21443655,21443655,True,True,8095x2649 = ?,0.000351
gemini-3.6-flash,4 dígitos,21443655.0,21443655,21443655,True,True,8095x2649 = ?,0.000351
gemini-3.5-flash,4 dígitos,21443655.0,21443655,21443655,True,True,8095x2649 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,21443655.0,21443655,21443655,True,True,8095x2649 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,21443555.0,21443555,21443655,False,True,8095x2649 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,21443655.0,21443655,21443655,True,True,8095x2649 = ?,0.00102
gemini-3-flash-preview,4 dígitos,21443655.0,21443655,21443655,True,True,8095x2649 = ?,0.000255
gemini-3.7-flash,4 dígitos,25860060.0,25860060,25860060,True,True,5321x4860 = ?,0.000351
gemini-3.6-flash,4 dígitos,25860060.0,25860060,25860060,True,True,5321x4860 = ?,0.000351
gemini-3.5-flash,4 dígitos,25860060.0,25860060,25860060,True,True,5321x4860 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,25860060.0,25860060,25860060,True,True,5321x4860 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,25859860.0,25859860,25860060,False,True,5321x4860 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,25860060.0,25860060,25860060,True,True,5321x4860 = ?,0.00102
gemini-3-flash-preview,4 dígitos,25860060.0,25860060,25860060,True,True,5321x4860 = ?,0.000255
gemini-3.7-flash,4 dígitos,14784296.0,14784296,14784296,True,True,3578x4132 = ?,0.000351
gemini-3.6-flash,4 dígitos,14784296.0,14784296,14784296,True,True,3578x4132 = ?,0.000351
gemini-3.5-flash,4 dígitos,14784296.0,14784296,14784296,True,True,3578x4132 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,14784336.0,14784336,14784296,False,True,3578x4132 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,14784296.0,14784296,14784296,True,True,3578x4132 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,14784296.0,14784296,14784296,True,True,3578x4132 = ?,0.00102
gemini-3-flash-preview,4 dígitos,14784296.0,14784296,14784296,True,True,3578x4132 = ?,0.000255
gemini-3.7-flash,4 dígitos,55218185.0,55218185,55218185,True,True,9635x5731 = ?,0.000351
gemini-3.6-flash,4 dígitos,55218185.0,55218185,55218185,True,True,9635x5731 = ?,0.000351
gemini-3.5-flash,4 dígitos,55218185.0,55218185,55218185,True,True,9635x5731 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,55214485.0,55214485,55218185,False,True,9635x5731 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,55214185.0,55214185,55218185,False,True,9635x5731 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,55218185.0,55218185,55218185,True,True,9635x5731 = ?,0.00102
gemini-3-flash-preview,4 dígitos,55218185.0,55218185,55218185,True,True,9635x5731 = ?,0.000255
gemini-3.7-flash,4 dígitos,51954176.0,51954176,51954176,True,True,8636x6016 = ?,0.000351
gemini-3.6-flash,4 dígitos,51954176.0,51954176,51954176,True,True,8636x6016 = ?,0.000351
gemini-3.5-flash,4 dígitos,51954176.0,51954176,51954176,True,True,8636x6016 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,51958176.0,51958176,51954176,False,True,8636x6016 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,51954176.0,51954176,51954176,True,True,8636x6016 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,51954176.0,51954176,51954176,True,True,8636x6016 = ?,0.00102
gemini-3-flash-preview,4 dígitos,51954176.0,51954176,51954176,True,True,8636x6016 = ?,0.000255
gemini-3.7-flash,4 dígitos,27845499.0,27845499,27845499,True,True,8699x3201 = ?,0.000351
gemini-3.6-flash,4 dígitos,27845499.0,27845499,27845499,True,True,8699x3201 = ?,0.000351
gemini-3.5-flash,4 dígitos,27845499.0,27845499,27845499,True,True,8699x3201 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,27845399.0,27845399,27845499,False,True,8699x3201 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,27845599.0,27845599,27845499,False,True,8699x3201 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,27845499.0,27845499,27845499,True,True,8699x3201 = ?,0.00102
gemini-3-flash-preview,4 dígitos,27845499.0,27845499,27845499,True,True,8699x3201 = ?,0.000255
gemini-3.7-flash,4 dígitos,3403898.0,3403898,3403898,True,True,1126x3023 = ?,0.000332
gemini-3.6-flash,4 dígitos,3403898.0,3403898,3403898,True,True,1126x3023 = ?,0.000332
gemini-3.5-flash,4 dígitos,3403898.0,3403898,3403898,True,True,1126x3023 = ?,0.000718
gemini-3.5-flash-lite,4 dígitos,3403898.0,3403898,3403898,True,True,1126x3023 = ?,0.000169
gemini-3.1-flash-lite,4 dígitos,3403898.0,3403898,3403898,True,True,1126x3023 = ?,0.00012
gemini-3.1-pro-preview,4 dígitos,3403898.0,3403898,3403898,True,True,1126x3023 = ?,0.000958
gemini-3-flash-preview,4 dígitos,3403898.0,3403898,3403898,True,True,1126x3023 = ?,0.000239
gemini-3.7-flash,4 dígitos,20795236.0,20795236,20795236,True,True,8239x2524 = ?,0.000351
gemini-3.6-flash,4 dígitos,20795236.0,20795236,20795236,True,True,8239x2524 = ?,0.000351
gemini-3.5-flash,4 dígitos,20795236.0,20795236,20795236,True,True,8239x2524 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,20815236.0,20815236,20795236,False,True,8239x2524 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,20795236.0,20795236,20795236,True,True,8239x2524 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,20795236.0,20795236,20795236,True,True,8239x2524 = ?,0.00102
gemini-3-flash-preview,4 dígitos,20795236.0,20795236,20795236,True,True,8239x2524 = ?,0.000255
gemini-3.7-flash,4 dígitos,68634720.0,68634720,68634720,True,True,9285x7392 = ?,0.000351
gemini-3.6-flash,4 dígitos,68634720.0,68634720,68634720,True,True,9285x7392 = ?,0.000351
gemini-3.5-flash,4 dígitos,68634720.0,68634720,68634720,True,True,9285x7392 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,68636720.0,68636720,68634720,False,True,9285x7392 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,68635320.0,68635320,68634720,False,True,9285x7392 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,68634720.0,68634720,68634720,True,True,9285x7392 = ?,0.00102
gemini-3-flash-preview,4 dígitos,68634720.0,68634720,68634720,True,True,9285x7392 = ?,0.000255
gemini-3.7-flash,4 dígitos,40219728.0,40219728,40219728,True,True,5496x7318 = ?,0.000351
gemini-3.6-flash,4 dígitos,40219728.0,40219728,40219728,True,True,5496x7318 = ?,0.000351
gemini-3.5-flash,4 dígitos,40219728.0,40219728,40219728,True,True,5496x7318 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,40219728.0,40219728,40219728,True,True,5496x7318 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,40217728.0,40217728,40219728,False,True,5496x7318 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,40219728.0,40219728,40219728,True,True,5496x7318 = ?,0.00102
gemini-3-flash-preview,4 dígitos,40219728.0,40219728,40219728,True,True,5496x7318 = ?,0.000255
gemini-3.7-flash,4 dígitos,11439555.0,11439555,11439555,True,True,1191x9605 = ?,0.000351
gemini-3.6-flash,4 dígitos,11439555.0,11439555,11439555,True,True,1191x9605 = ?,0.000351
gemini-3.5-flash,4 dígitos,11439555.0,11439555,11439555,True,True,1191x9605 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,11449555.0,11449555,11439555,False,True,1191x9605 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,11439555.0,11439555,11439555,True,True,1191x9605 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,11439555.0,11439555,11439555,True,True,1191x9605 = ?,0.00102
gemini-3-flash-preview,4 dígitos,11439555.0,11439555,11439555,True,True,1191x9605 = ?,0.000255
gemini-3.7-flash,4 dígitos,63339164.0,63339164,63339164,True,True,8722x7262 = ?,0.000351
gemini-3.6-flash,4 dígitos,63339164.0,63339164,63339164,True,True,8722x7262 = ?,0.000351
gemini-3.5-flash,4 dígitos,63339164.0,63339164,63339164,True,True,8722x7262 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,63339164.0,63339164,63339164,True,True,8722x7262 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,63343164.0,63343164,63339164,False,True,8722x7262 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,63339164.0,63339164,63339164,True,True,8722x7262 = ?,0.00102
gemini-3-flash-preview,4 dígitos,63339164.0,63339164,63339164,True,True,8722x7262 = ?,0.000255
gemini-3.7-flash,4 dígitos,6691395.0,6691395,6691395,True,True,4331x1545 = ?,0.000332
gemini-3.6-flash,4 dígitos,6691395.0,6691395,6691395,True,True,4331x1545 = ?,0.000332
gemini-3.5-flash,4 dígitos,6691395.0,6691395,6691395,True,True,4331x1545 = ?,0.000718
gemini-3.5-flash-lite,4 dígitos,6691395.0,6691395,6691395,True,True,4331x1545 = ?,0.000169
gemini-3.1-flash-lite,4 dígitos,6691395.0,6691395,6691395,True,True,4331x1545 = ?,0.00012
gemini-3.1-pro-preview,4 dígitos,6691395.0,6691395,6691395,True,True,4331x1545 = ?,0.000958
gemini-3-flash-preview,4 dígitos,6691395.0,6691395,6691395,True,True,4331x1545 = ?,0.000239
gemini-3.7-flash,4 dígitos,37569010.0,37569010,37569010,True,True,5861x6410 = ?,0.000351
gemini-3.6-flash,4 dígitos,37569010.0,37569010,37569010,True,True,5861x6410 = ?,0.000351
gemini-3.5-flash,4 dígitos,37569010.0,37569010,37569010,True,True,5861x6410 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,37569010.0,37569010,37569010,True,True,5861x6410 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,37569010.0,37569010,37569010,True,True,5861x6410 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,37569010.0,37569010,37569010,True,True,5861x6410 = ?,0.00102
gemini-3-flash-preview,4 dígitos,37569010.0,37569010,37569010,True,True,5861x6410 = ?,0.000255
gemini-3.7-flash,4 dígitos,10436908.0,10436908,10436908,True,True,8231x1268 = ?,0.000351
gemini-3.6-flash,4 dígitos,10436908.0,10436908,10436908,True,True,8231x1268 = ?,0.000351
gemini-3.5-flash,4 dígitos,10436908.0,10436908,10436908,True,True,8231x1268 = ?,0.000765
gemini-3.5-flash-lite,4 dígitos,10436908.0,10436908,10436908,True,True,8231x1268 = ?,0.000182
gemini-3.1-flash-lite,4 dígitos,10436908.0,10436908,10436908,True,True,8231x1268 = ?,0.000127
gemini-3.1-pro-preview,4 dígitos,10436908.0,10436908,10436908,True,True,8231x1268 = ?,0.00102
gemini-3-flash-preview,4 dígitos,10436908.0,10436908,10436908,True,True,8231x1268 = ?,0.000255
gemini-3.7-flash,4 dígitos,2237790.0,2237790,2237790,True,True,1538x1455 = ?,0.000332
gemini-3.6-flash,4 dígitos,2237790.0,2237790,2237790,True,True,1538x1455 = ?,0.000332
gemini-3.5-flash,4 dígitos,2237790.0,2237790,2237790,True,True,1538x1455 = ?,0.000718
