nome do modelo,quantidade de digitos,resultado bruto do modelo,resultado tratado do modelo,resultado original,acerto da operacao,acerto do formato de resposta,conta,custo total,custo de input tokens,custo de output tokens,quantidade de reasoning tokens gerados,resumo do raciocinio
gemini-3.5-flash-lite,7 dígitos,55928731047424,55928731047424,55937726519844,False,True,4046978 * (6287737 + 7534361) = ?,0.000276,9.6e-05,0.00018,0,
gemini-3.5-flash-lite,3 dígitos,265200,265200,265200,True,True,425 * (212 + 412) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,7 dígitos,87295245842884,87295245842884,87450559232960,False,True,8620670 * (8136582 + 2007706) = ?,0.000276,9.6e-05,0.00018,0,
gemini-3.5-flash-lite,4 dígitos,108605748,108605748,109158840,False,True,9626 * (3483 + 7857) = ?,0.000198,8.2e-05,0.000116,0,
gemini-3.5-flash-lite,3 dígitos,262021,262021,263886,False,True,206 * (566 + 715) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,2 dígitos,8550,8550,8550,True,True,50 * (98 + 73) = ?,0.000124,7.3e-05,5.2e-05,0,
gemini-3.5-flash-lite,3 dígitos,258390,258390,263610,False,True,522 * (237 + 268) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,4 dígitos,55685665,55685665,55627650,False,True,5550 * (3490 + 6533) = ?,0.000185,8.2e-05,0.000103,0,
gemini-3.5-flash-lite,10 dígitos,7177038166986516641,7177038166986516641,71683846425243459344,False,True,9032594512 * (4786528913 + 3149601324) = ?,0.000354,0.00011,0.000245,0,
gemini-3.5-flash-lite,2 dígitos,6880,6880,6880,True,True,80 * (22 + 64) = ?,0.000124,7.3e-05,5.2e-05,0,
gemini-3.5-flash-lite,5 dígitos,3863412331,3863412331,3872125549,False,True,33623 * (44292 + 70871) = ?,0.000215,8.7e-05,0.000129,0,
gemini-3.5-flash-lite,9 dígitos,616857106095034630,616857106095034630,619568259912025260,False,True,558669770 * (514051859 + 594954379) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,7 dígitos,23773173770387,23773173770387,23920595578803,False,True,2369213 * (8392038 + 1704393) = ?,0.000276,9.6e-05,0.00018,0,
gemini-3.5-flash-lite,9 dígitos,824249151515231910,824249151515231910,828872584874516250,False,True,765963750 * (340028593 + 742101710) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,5 dígitos,14441584240,14441584240,14469812960,False,True,85520 * (71728 + 97470) = ?,0.000228,8.7e-05,0.000142,0,
gemini-3.5-flash-lite,7 dígitos,47509534606955,47509534606955,47329143886605,False,True,6535473 * (1646290 + 5595595) = ?,0.000276,9.6e-05,0.00018,0,
gemini-3.5-flash-lite,9 dígitos,1010370425717652709,1010370425717652709,1011793153209034337,False,True,844173893 * (364295833 + 834264276) = ?,0.00035,0.000105,0.000245,0,
gemini-3.5-flash-lite,3 dígitos,920584,920584,936924,False,True,958 * (459 + 519) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,9 dígitos,793798993202970560,793798993202970560,795217637861535140,False,True,795312665 * (614756451 + 385124065) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,8 dígitos,1495914616239107,1495914616239107,1496324653213280,False,True,15687710 * (70884981 + 24496987) = ?,0.000306,0.0001,0.000206,0,
gemini-3.5-flash-lite,3 dígitos,500514,500514,500094,False,True,441 * (602 + 532) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,3 dígitos,1177878,1177878,1176318,False,True,914 * (657 + 630) = ?,0.000167,7.7e-05,9e-05,0,
gemini-3.5-flash-lite,7 dígitos,95679549339241,95679549339241,95237602849860,False,True,9397732 * (4078887 + 6055218) = ?,0.000276,9.6e-05,0.00018,0,
gemini-3.5-flash-lite,8 dígitos,4366657159982701,4366657159982701,4371940384198047,False,True,43634043 * (51092051 + 49103578) = ?,0.000306,0.0001,0.000206,0,
gemini-3.5-flash-lite,4 dígitos,114515580,114515580,114902880,False,True,8790 * (3599 + 9473) = ?,0.000198,8.2e-05,0.000116,0,
gemini-3.5-flash-lite,3 dígitos,686484,686484,686804,False,True,412 * (955 + 712) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,7 dígitos,40332856424435,40332856424435,40333236560085,False,True,4809847 * (6954525 + 1431030) = ?,0.000276,9.6e-05,0.00018,0,
gemini-3.5-flash-lite,3 dígitos,594890,594890,606670,False,True,589 * (424 + 606) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,8 dígitos,3592661876800761,3592661876800761,3605107416483141,False,True,36183419 * (74990080 + 24644159) = ?,0.000306,0.0001,0.000206,0,
gemini-3.5-flash-lite,4 dígitos,112004247,112004247,112169499,False,True,8229 * (9553 + 4078) = ?,0.000198,8.2e-05,0.000116,0,
gemini-3.5-flash-lite,9 dígitos,329068019316694660,329068019316694660,329623342427068620,False,True,650054670 * (104815682 + 402254504) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,8 dígitos,4217145890888960,4217145890888960,4192760452601840,False,True,41252780 * (14664108 + 86971720) = ?,0.000306,0.0001,0.000206,0,
gemini-3.5-flash-lite,9 dígitos,519445173775109524,519445173775109524,518183544895671600,False,True,619587050 * (106936198 + 729400754) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,4 dígitos,19864746,19864746,19914336,False,True,3159 * (2557 + 3747) = ?,0.000185,8.2e-05,0.000103,0,
gemini-3.5-flash-lite,6 dígitos,265324888200,265324888200,265429054332,False,True,294762 * (683318 + 217168) = ?,0.000246,9.1e-05,0.000155,0,
gemini-3.5-flash-lite,9 dígitos,883391741549419163,883391741549419163,885774711741873948,False,True,689248908 * (945215306 + 339915075) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,10 dígitos,30310232497676194301,30310232497676194301,30210452392043533011,False,True,2888964769 * (8178525945 + 2278663674) = ?,0.000367,0.00011,0.000258,0,
gemini-3.5-flash-lite,4 dígitos,27144983,27144983,27125273,False,True,1687 * (8391 + 7688) = ?,0.000185,8.2e-05,0.000103,0,
gemini-3.5-flash-lite,3 dígitos,311220,311220,311220,True,True,390 * (393 + 405) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,2 dígitos,5184,5184,5184,True,True,81 * (11 + 53) = ?,0.000124,7.3e-05,5.2e-05,0,
gemini-3.5-flash-lite,7 dígitos,45354929849316,45354929849316,45218097309264,False,True,6828488 * (1903567 + 4718411) = ?,0.000276,9.6e-05,0.00018,0,
gemini-3.5-flash-lite,2 dígitos,7015,7015,7015,True,True,61 * (17 + 98) = ?,0.000124,7.3e-05,5.2e-05,0,
gemini-3.5-flash-lite,10 dígitos,12643501256334659205,12643501256334659205,126426391940176432447,False,True,7021972603 * (8913977697 + 9090420652) = ?,0.000367,0.00011,0.000258,0,
gemini-3.5-flash-lite,2 dígitos,1309,1309,1309,True,True,17 * (23 + 54) = ?,0.000124,7.3e-05,5.2e-05,0,
gemini-3.5-flash-lite,3 dígitos,138746,138746,138746,True,True,401 * (110 + 236) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,4 dígitos,77682979,77682979,77832299,False,True,6397 * (5028 + 7139) = ?,0.000185,8.2e-05,0.000103,0,
gemini-3.5-flash-lite,5 dígitos,5797305386,5797305386,5801135294,False,True,47269 * (26114 + 96612) = ?,0.000215,8.7e-05,0.000129,0,
gemini-3.5-flash-lite,5 dígitos,6191771165,6191771165,6176389905,False,True,42349 * (82239 + 63606) = ?,0.000215,8.7e-05,0.000129,0,
gemini-3.5-flash-lite,7 dígitos,19232371918320,19232371918320,19243300290480,False,True,1400280 * (8889040 + 4853426) = ?,0.000276,9.6e-05,0.00018,0,
gemini-3.5-flash-lite,8 dígitos,6064736829749557,6064736829749557,6059051811227142,False,True,44655702 * (60593369 + 75090352) = ?,0.000306,0.0001,0.000206,0,
gemini-3.5-flash-lite,6 dígitos,380590823380,380590823380,380592246150,False,True,646551 * (240133 + 348517) = ?,0.000246,9.1e-05,0.000155,0,
gemini-3.5-flash-lite,9 dígitos,1080826978161746287,1080826978161746287,1082418365108100607,False,True,863333447 * (764657541 + 489108740) = ?,0.00035,0.000105,0.000245,0,
gemini-3.5-flash-lite,7 dígitos,37593641775705,37593641775705,37819013146805,False,True,4136185 * (3975673 + 5167780) = ?,0.000276,9.6e-05,0.00018,0,
gemini-3.5-flash-lite,5 dígitos,120257321100,120257321100,12035710180,False,True,82420 * (48852 + 97177) = ?,0.000241,8.7e-05,0.000155,0,
gemini-3.5-flash-lite,5 dígitos,2133465712,2133465712,2168617854,False,True,19981 * (40903 + 67631) = ?,0.000215,8.7e-05,0.000129,0,
gemini-3.5-flash-lite,3 dígitos,1638080,1638080,1640690,False,True,955 * (953 + 765) = ?,0.000167,7.7e-05,9e-05,0,
gemini-3.5-flash-lite,10 dígitos,14375767232230635485,14375767232230635485,143596147716434448700,False,True,9091464340 * (7736841036 + 8057770519) = ?,0.000367,0.00011,0.000258,0,
gemini-3.5-flash-lite,6 dígitos,273397987968,273397987968,273434749056,False,True,225288 * (734501 + 479211) = ?,0.000246,9.1e-05,0.000155,0,
gemini-3.5-flash-lite,9 dígitos,749326443729904221,749326443729904221,748752389083199424,False,True,461374144 * (676851079 + 946023542) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,6 dígitos,410534237891,410534237891,410737839069,False,True,570253 * (567808 + 152465) = ?,0.000246,9.1e-05,0.000155,0,
gemini-3.5-flash-lite,3 dígitos,1123464,1123464,1125576,False,True,729 * (692 + 852) = ?,0.000167,7.7e-05,9e-05,0,
gemini-3.5-flash-lite,10 dígitos,22867828045958213608,22867828045958213608,23067602551892209040,False,True,3867708560 * (2584673848 + 3379478361) = ?,0.000367,0.00011,0.000258,0,
gemini-3.5-flash-lite,3 dígitos,445976,445976,451516,False,True,457 * (230 + 758) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,10 dígitos,10189912111100523216,10189912111100523216,101388225985157477310,False,True,9085126110 * (1528702295 + 9631101626) = ?,0.000367,0.00011,0.000258,0,
gemini-3.5-flash-lite,8 dígitos,5500057034444575,5500057034444575,5489590549215825,False,True,95012175 * (33512347 + 24265412) = ?,0.000306,0.0001,0.000206,0,
gemini-3.5-flash-lite,7 dígitos,64448557343169,64448557343169,64613762975695,False,True,7408633 * (3522677 + 5198738) = ?,0.000276,9.6e-05,0.00018,0,
gemini-3.5-flash-lite,6 dígitos,186596165572,186596165572,186396896650,False,True,362834 * (399547 + 114178) = ?,0.000246,9.1e-05,0.000155,0,
gemini-3.5-flash-lite,4 dígitos,138379055,138379055,138426045,False,True,9635 * (5731 + 8636) = ?,0.000198,8.2e-05,0.000116,0,
gemini-3.5-flash-lite,5 dígitos,8854060012,8854060012,8860020624,False,True,78392 * (33176 + 79846) = ?,0.000215,8.7e-05,0.000129,0,
gemini-3.5-flash-lite,6 dígitos,674170366656,674170366656,672801387128,False,True,863804 * (304258 + 474624) = ?,0.000246,9.1e-05,0.000155,0,
gemini-3.5-flash-lite,8 dígitos,3440713700030500,3440713700030500,3444232417108720,False,True,94624910 * (13494557 + 22904235) = ?,0.000306,0.0001,0.000206,0,
gemini-3.5-flash-lite,7 dígitos,57999827050516,57999827050516,58400937951980,False,True,8914282 * (1657968 + 4893422) = ?,0.000276,9.6e-05,0.00018,0,
gemini-3.5-flash-lite,6 dígitos,465389620716,465389620716,466915383312,False,True,673168 * (533997 + 159612) = ?,0.000246,9.1e-05,0.000155,0,
gemini-3.5-flash-lite,5 dígitos,1865961354,1865961354,1862324514,False,True,34989 * (32646 + 20580) = ?,0.000215,8.7e-05,0.000129,0,
gemini-3.5-flash-lite,2 dígitos,6552,6552,6552,True,True,91 * (11 + 61) = ?,0.000124,7.3e-05,5.2e-05,0,
gemini-3.5-flash-lite,10 dígitos,1037651855909848524,1037651855909848524,10380649499773880964,False,True,1608412884 * (1202782721 + 5251187900) = ?,0.000354,0.00011,0.000245,0,
gemini-3.5-flash-lite,9 dígitos,285514170881907723,285514170881907723,284791510636150693,False,True,731444371 * (231979567 + 157375416) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,2 dígitos,3795,3795,3795,True,True,55 * (59 + 10) = ?,0.000124,7.3e-05,5.2e-05,0,
gemini-3.5-flash-lite,3 dígitos,289077,289077,290580,False,True,501 * (286 + 294) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,5 dígitos,751433344,751433344,754574784,False,True,10268 * (43223 + 30265) = ?,0.000202,8.7e-05,0.000116,0,
gemini-3.5-flash-lite,8 dígitos,4235252062402127,4235252062402127,4122550043507707,False,True,45617081 * (15879080 + 74493867) = ?,0.000306,0.0001,0.000206,0,
gemini-3.5-flash-lite,3 dígitos,422793,422793,425523,False,True,483 * (208 + 673) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,9 dígitos,207865261314917040,207865261314917040,208361422016277744,False,True,236765076 * (359883065 + 520151379) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,6 dígitos,489955138107,489955138107,490117106113,False,True,952429 * (213624 + 300973) = ?,0.000246,9.1e-05,0.000155,0,
gemini-3.5-flash-lite,9 dígitos,413346549240409026,413346549240409026,415271527624197956,False,True,293443534 * (573432239 + 841734495) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,9 dígitos,663180479708918231,663180479708918231,662931330565428126,False,True,396549882 * (891601392 + 780146251) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,10 dígitos,81156820521633512217,81156820521633512217,81136418343534817550,False,True,7263557014 * (4066850571 + 7103491754) = ?,0.000367,0.00011,0.000258,0,
gemini-3.5-flash-lite,3 dígitos,781072,781072,779492,False,True,679 * (727 + 421) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,7 dígitos,42621033100341,42621033100341,42710105342898,False,True,2406434 * (8221443 + 9526854) = ?,0.000276,9.6e-05,0.00018,0,
gemini-3.5-flash-lite,6 dígitos,1014163773128,1014163773128,1013234422728,False,True,652289 * (832189 + 721163) = ?,0.000259,9.1e-05,0.000167,0,
gemini-3.5-flash-lite,8 dígitos,2684824558509003,2684824558509003,2680626743222285,False,True,19425835 * (47952152 + 90040719) = ?,0.000306,0.0001,0.000206,0,
gemini-3.5-flash-lite,2 dígitos,10720,10720,10720,True,True,80 * (50 + 84) = ?,0.000137,7.3e-05,6.4e-05,0,
gemini-3.5-flash-lite,4 dígitos,52197635,52197635,52110035,False,True,4937 * (8427 + 2128) = ?,0.000185,8.2e-05,0.000103,0,
gemini-3.5-flash-lite,4 dígitos,62474472,62474472,62444360,False,True,4084 * (6722 + 8568) = ?,0.000185,8.2e-05,0.000103,0,
gemini-3.5-flash-lite,4 dígitos,19412929,19412929,19351129,False,True,3871 * (1180 + 3819) = ?,0.000185,8.2e-05,0.000103,0,
gemini-3.5-flash-lite,2 dígitos,10974,10974,10974,True,True,93 * (78 + 40) = ?,0.000137,7.3e-05,6.4e-05,0,
gemini-3.5-flash-lite,5 dígitos,47783 * (31878 + 68206) = 47783 * 100084 = 4782299972,477833187868206477831000844782299972,4782313772,False,False,47783 * (31878 + 68206) = ?,0.000692,8.7e-05,0.000605,0,
gemini-3.5-flash-lite,10 dígitos,4578500642702580744,4578500642702580744,45515489903500317136,False,True,8827791512 * (1400279732 + 3755651946) = ?,0.000354,0.00011,0.000245,0,
gemini-3.5-flash-lite,5 dígitos,5000570492,5000570492,4991275140,False,True,44557 * (34087 + 77933) = ?,0.000215,8.7e-05,0.000129,0,
gemini-3.5-flash-lite,9 dígitos,485121487667389248,485121487667389248,486204301131710080,False,True,373550152 * (882889564 + 418687476) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,2 dígitos,10406,10406,10406,True,True,86 * (86 + 35) = ?,0.000137,7.3e-05,6.4e-05,0,
gemini-3.5-flash-lite,6 dígitos,135313388752,135313388752,134636916272,False,True,162728 * (532655 + 294719) = ?,0.000246,9.1e-05,0.000155,0,
gemini-3.5-flash-lite,5 dígitos,7022299093,7022299093,6980705469,False,True,36877 * (90429 + 98868) = ?,0.000215,8.7e-05,0.000129,0,
gemini-3.5-flash-lite,4 dígitos,44521435,44521435,44565235,False,True,4367 * (3880 + 6325) = ?,0.000185,8.2e-05,0.000103,0,
gemini-3.5-flash-lite,8 dígitos,6425950000000,6425950000000,5603597697204700,False,True,53453683 * (15110054 + 89720846) = ?,0.000268,0.0001,0.000167,0,
gemini-3.5-flash-lite,9 dígitos,729986321261394207,729986321261394207,728116986349759690,False,True,621068626 * (482664277 + 689697288) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,3 dígitos,548987,548987,548911,False,True,359 * (711 + 818) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,4 dígitos,56345632,56345632,56337456,False,True,5636 * (5904 + 4092) = ?,0.000185,8.2e-05,0.000103,0,
gemini-3.5-flash-lite,10 dígitos,31131103986963499424,31131103986963499424,31209881150239259146,False,True,2192769091 * (9765193623 + 4467896983) = ?,0.000367,0.00011,0.000258,0,
gemini-3.5-flash-lite,8 dígitos,4823293021798363,4823293021798363,4810281063214333,False,True,44159381 * (74838060 + 34091933) = ?,0.000306,0.0001,0.000206,0,
gemini-3.5-flash-lite,8 dígitos,7614055273397940,7614055273397940,7632319229007772,False,True,57124964 * (63605515 + 70001908) = ?,0.000306,0.0001,0.000206,0,
gemini-3.5-flash-lite,9 dígitos,1089907101889814457,1089907101889814457,1093027329882573384,False,True,931743608 * (257258833 + 915839990) = ?,0.00035,0.000105,0.000245,0,
gemini-3.5-flash-lite,5 dígitos,7188164804,7188164804,7266065391,False,True,97227 * (15000 + 59733) = ?,0.000215,8.7e-05,0.000129,0,
gemini-3.5-flash-lite,7 dígitos,20468305096536,20468305096536,20476442761094,False,True,3086627 * (4327249 + 2306673) = ?,0.000276,9.6e-05,0.00018,0,
gemini-3.5-flash-lite,3 dígitos,406401,406401,407187,False,True,297 * (709 + 662) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,2 dígitos,1529,1529,1529,True,True,11 * (51 + 88) = ?,0.000124,7.3e-05,5.2e-05,0,
gemini-3.5-flash-lite,4 dígitos,129116010,129116010,129281130,False,True,9006 * (7173 + 7182) = ?,0.000198,8.2e-05,0.000116,0,
gemini-3.5-flash-lite,5 dígitos,11181283623,11181283623,11185481437,False,True,97877 * (76357 + 37924) = ?,0.000228,8.7e-05,0.000142,0,
gemini-3.5-flash-lite,5 dígitos,2791530360,2791530360,2789472540,False,True,20604 * (57769 + 77616) = ?,0.000215,8.7e-05,0.000129,0,
gemini-3.5-flash-lite,10 dígitos,64805721703429391035,64805721703429391035,64873599854865094945,False,True,4769979919 * (8348452620 + 5251940035) = ?,0.000367,0.00011,0.000258,0,
gemini-3.5-flash-lite,9 dígitos,346764516315510672,346764516315510672,346890041294163318,False,True,437272279 * (189652670 + 603651772) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,9 dígitos,1054366037060378775,1054366037060378775,1054862564633142398,False,True,899757698 * (457978106 + 714407045) = ?,0.00035,0.000105,0.000245,0,
gemini-3.5-flash-lite,7 dígitos,39343360218765,39343360218765,39436445159522,False,True,6269138 * (3832878 + 2457691) = ?,0.000276,9.6e-05,0.00018,0,
gemini-3.5-flash-lite,2 dígitos,8378,8378,8378,True,True,59 * (65 + 77) = ?,0.000124,7.3e-05,5.2e-05,0,
gemini-3.5-flash-lite,9 dígitos,543886544061849688,543886544061849688,544044870445453056,False,True,606284928 * (288867467 + 608474435) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,4 dígitos,80155104,80155104,80156196,False,True,9522 * (3543 + 4875) = ?,0.000185,8.2e-05,0.000103,0,
gemini-3.5-flash-lite,5 dígitos,935105280,935105280,934585440,False,True,23318 * (19848 + 20232) = ?,0.000202,8.7e-05,0.000116,0,
gemini-3.5-flash-lite,2 dígitos,8008,8008,8008,True,True,88 * (16 + 75) = ?,0.000124,7.3e-05,5.2e-05,0,
gemini-3.5-flash-lite,5 dígitos,6177579848,6177579848,6186694068,False,True,50994 * (73181 + 48141) = ?,0.000215,8.7e-05,0.000129,0,
gemini-3.5-flash-lite,4 dígitos,14414442,14414442,144297700,False,True,9986 * (4963 + 9487) = ?,0.000185,8.2e-05,0.000103,0,
gemini-3.5-flash-lite,3 dígitos,339840,339840,340480,False,True,640 * (422 + 110) = ?,0.000155,7.7e-05,7.7e-05,0,
gemini-3.5-flash-lite,2 dígitos,1736,1736,1736,True,True,28 * (25 + 37) = ?,0.000124,7.3e-05,5.2e-05,0,
gemini-3.5-flash-lite,7 dígitos,131068864947936,131068864947936,130998859483176,False,True,9712477 * (7743732 + 5743956) = ?,0.000289,9.6e-05,0.000193,0,
gemini-3.5-flash-lite,10 dígitos,11796123019349807560,11796123019349807560,117647820845517455040,False,True,7961504678 * (5786155778 + 8990927902) = ?,0.000367,0.00011,0.000258,0,
gemini-3.5-flash-lite,9 dígitos,425983794101416800,425983794101416800,425940717585712200,False,True,536995950 * (296390415 + 496801261) = ?,0.000337,0.000105,0.000232,0,
gemini-3.5-flash-lite,10 dígitos,7226685112271318042,7226685112271318042,72506294745113966260,False,True,4623448910 * (7966139389 + 7716156697) = ?,0.000354,0.00011,0.000245,0,
gemini-3.5-flash-lite,8 dígitos,1478149887711487,1478149887711487,1399979664879145,False,True,26116049 * (10377527 + 43228578) = ?,0.000306,0.0001,0.000206,0,
gemini-3.5-flash-lite,10 dígitos,43193264426578051728,43193264426578051728,43275934718764885104,False,True,5039656472 * (2461469924 + 6125610358) = ?,0.000367,0.00011,0.000258,0,
gemini-3.1-flash-lite,4 dígitos,49535701,49535701,49516951,False,True,3751 * (3778 + 9423) = ?,0.00013,6.8e-05,6.2e-05,0,
gemini-3.1-flash-lite,2 dígitos,11289,11289,11289,True,True,71 * (84 + 75) = ?,9.9e-05,6.1e-05,3.9e-05,0,
